N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto
538879,14/12/2020,15392,United Kingdom,402,"338,98"
546520,14/3/2021,14911,EIRE,498,"706,60"
C576397,15/11/2021,13081,United Kingdom,-3,"-29,85"
559981,14/7/2021,14562,United Kingdom,246,"603,54"
543194,4/2/2021,,United Kingdom,-217,"0,00"
565426,4/9/2021,12851,United Kingdom,109,"135,18"
578999,27/11/2021,17595,United Kingdom,144,"230,89"
543049,3/2/2021,,United Kingdom,320,"0,00"
577158,18/11/2021,16293,United Kingdom,135,"342,83"
C550172,14/4/2021,17440,United Kingdom,-3,"-1,17"
569249,3/10/2021,14092,United Kingdom,153,"351,17"
536370,1/12/2020,12583,France,449,"855,86"
580561,5/12/2021,,United Kingdom,-9,"0,00"
572477,24/10/2021,,United Kingdom,-15,"0,00"
564040,22/8/2021,14560,United Kingdom,16,"57,20"
549983,13/4/2021,16348,United Kingdom,77,"157,29"
567628,21/9/2021,14060,United Kingdom,646,"738,58"
558389,29/6/2021,14383,United Kingdom,201,"242,09"
567917,22/9/2021,14298,United Kingdom,2235,"1364,61"
579121,28/11/2021,17299,United Kingdom,69,"91,06"
C549533,8/4/2021,12408,Belgium,-3,"-14,85"
565324,2/9/2021,13232,United Kingdom,105,"169,85"
567208,19/9/2021,,United Kingdom,2,"0,00"
575048,8/11/2021,,United Kingdom,-15,"0,00"
548148,29/3/2021,17931,United Kingdom,164,"297,20"
580658,5/12/2021,17090,United Kingdom,122,"224,04"
580308,2/12/2021,14250,United Kingdom,138,"240,22"
563177,12/8/2021,17293,United Kingdom,1,"65,00"
571622,18/10/2021,14798,United Kingdom,46,"76,34"
578029,22/11/2021,16985,United Kingdom,285,"860,70"
543907,14/2/2021,17346,United Kingdom,62,"105,57"
553205,16/5/2021,15813,United Kingdom,234,"533,26"
577393,18/11/2021,14031,United Kingdom,806,"2068,09"
C560589,19/7/2021,15249,United Kingdom,-17,"-22,65"
552972,12/5/2021,16043,United Kingdom,85,"224,54"
554997,29/5/2021,16746,United Kingdom,226,"321,96"
560600,19/7/2021,,United Kingdom,-2834,"0,00"
576326,14/11/2021,16504,United Kingdom,524,"484,38"
568150,25/9/2021,16689,United Kingdom,64,"128,44"
557670,22/6/2021,12798,Japan,2256,"1607,04"
562460,5/8/2021,17841,United Kingdom,169,"245,83"
C579739,30/11/2021,16956,United Kingdom,-2,"-16,40"
576388,15/11/2021,17510,United Kingdom,214,"308,48"
C569320,3/10/2021,15301,United Kingdom,-4,"-34,90"
542541,28/1/2021,,United Kingdom,345,"1551,56"
555836,7/6/2021,13098,United Kingdom,469,"531,36"
543273,6/2/2021,16456,United Kingdom,247,"449,28"
581399,8/12/2021,17528,United Kingdom,198,"200,50"
544905,24/2/2021,17117,United Kingdom,68,"116,20"
565389,2/9/2021,,United Kingdom,-16,"0,00"
C573253,28/10/2021,17552,United Kingdom,-1,"-3,95"
C577369,18/11/2021,14132,United Kingdom,-2,"-5,90"
576650,16/11/2021,14286,United Kingdom,1505,"1935,90"
549274,7/4/2021,12721,France,239,"366,20"
C557505,20/6/2021,17490,United Kingdom,-5,"-18,75"
575710,10/11/2021,17901,United Kingdom,24,"110,38"
562788,9/8/2021,17669,United Kingdom,206,"368,50"
555286,2/6/2021,14298,United Kingdom,36,"51,00"
547528,23/3/2021,,United Kingdom,2,"0,00"
554667,25/5/2021,15727,United Kingdom,214,"374,82"
548991,5/4/2021,16915,United Kingdom,29,"112,49"
554709,26/5/2021,15769,United Kingdom,600,"1086,00"
570333,10/10/2021,18126,United Kingdom,144,"206,83"
556214,9/6/2021,14913,United Kingdom,455,"301,32"
569850,6/10/2021,16432,United Kingdom,276,"287,40"
557351,20/6/2021,16670,United Kingdom,4,"13,00"
571692,18/10/2021,13860,United Kingdom,7,"27,29"
563613,18/8/2021,12688,Israel,3028,"4873,81"
564821,30/8/2021,14078,United Kingdom,73,"221,46"
565123,1/9/2021,17949,United Kingdom,96,"480,00"
574480,4/11/2021,15010,United Kingdom,184,"308,94"
556516,13/6/2021,,United Kingdom,50,"351,42"
569684,5/10/2021,13947,United Kingdom,44,"90,60"
561878,31/7/2021,17388,United Kingdom,59,"189,83"
579000,27/11/2021,13991,United Kingdom,14,"31,30"
573586,31/10/2021,14704,United Kingdom,1,"15,00"
556271,9/6/2021,17483,United Kingdom,50,"155,10"
C564900,31/8/2021,12948,United Kingdom,-3,"-11,25"
556495,12/6/2021,18069,United Kingdom,179,"304,31"
562042,2/8/2021,13075,United Kingdom,485,"919,61"
C546854,17/3/2021,17511,United Kingdom,-19,"-30,13"
543043,2/2/2021,17848,United Kingdom,13,"44,35"
542535,28/1/2021,12735,France,105,"459,80"
552676,10/5/2021,,United Kingdom,106,"864,26"
555323,2/6/2021,,United Kingdom,29,"204,09"
545327,1/3/2021,13166,United Kingdom,216,"417,20"
541001,13/1/2021,16500,United Kingdom,1,"165,00"
575203,9/11/2021,13018,United Kingdom,24,"42,96"
547079,20/3/2021,15408,United Kingdom,106,"267,18"
554557,25/5/2021,15804,United Kingdom,314,"525,36"
543586,10/2/2021,15809,United Kingdom,112,"198,80"
557846,23/6/2021,17365,United Kingdom,554,"473,82"
541511,18/1/2021,17576,United Kingdom,54,"128,82"
575483,9/11/2021,16996,United Kingdom,154,"415,18"
558113,27/6/2021,14911,EIRE,314,"616,17"
537030,3/12/2020,16455,United Kingdom,142,"246,30"
C566779,15/9/2021,13931,United Kingdom,-4,"-6,60"
562158,3/8/2021,15039,United Kingdom,219,"536,58"
578281,23/11/2021,14099,United Kingdom,74,"213,80"
581190,7/12/2021,,United Kingdom,-102,"0,00"
C576235,14/11/2021,17769,United Kingdom,-3,"-12,45"
571566,18/10/2021,13594,United Kingdom,359,"396,97"
572833,26/10/2021,12748,United Kingdom,15,"30,82"
580490,4/12/2021,15773,United Kingdom,311,"635,68"
C580919,6/12/2021,16571,United Kingdom,-27,"-98,51"
C575056,8/11/2021,17736,United Kingdom,-1,"-39,95"
573917,1/11/2021,18135,United Kingdom,48,"147,00"
573482,31/10/2021,,United Kingdom,-54,"0,00"
561655,28/7/2021,18102,United Kingdom,1828,"6591,60"
547511,23/3/2021,17411,United Kingdom,126,"285,58"
C558256,27/6/2021,13552,United Kingdom,-8,"-19,50"
540844,11/1/2021,12971,United Kingdom,38,"71,50"
546544,14/3/2021,16570,United Kingdom,232,"454,08"
540647,10/1/2021,17406,United Kingdom,515,"1248,32"
563955,22/8/2021,16652,United Kingdom,30,"82,98"
C537597,7/12/2020,15498,United Kingdom,-1,"-281,00"
577748,21/11/2021,15159,United Kingdom,828,"1437,50"
569480,4/10/2021,13408,United Kingdom,4,"23,80"
555472,3/6/2021,16701,United Kingdom,381,"303,12"
C572556,24/10/2021,17317,United Kingdom,-36,"-38,16"
538661,13/12/2020,15194,United Kingdom,119,"309,05"
C539565,20/12/2020,14113,United Kingdom,-7,"-25,25"
577747,21/11/2021,17450,United Kingdom,1182,"5490,24"
575391,9/11/2021,14354,United Kingdom,90,"87,78"
536808,2/12/2020,17659,United Kingdom,64,"247,80"
542396,27/1/2021,,United Kingdom,-4,"0,00"
575493,10/11/2021,18210,United Kingdom,271,"321,37"
556264,9/6/2021,16107,United Kingdom,94,"532,90"
539995,4/1/2021,,United Kingdom,-12,"0,00"
559401,8/7/2021,15039,United Kingdom,95,"185,81"
574035,2/11/2021,14606,United Kingdom,60,"113,01"
573407,30/10/2021,18067,United Kingdom,189,"396,33"
573752,1/11/2021,,United Kingdom,-90,"0,00"
542353,27/1/2021,16700,United Kingdom,463,"508,36"
547196,21/3/2021,12637,France,5,"4,63"
545300,1/3/2021,15092,United Kingdom,116,"323,16"
545896,7/3/2021,15869,United Kingdom,118,"61,59"
561652,28/7/2021,,United Kingdom,2,"0,00"
C579928,1/12/2021,14121,United Kingdom,-1,"-25,00"
568411,27/9/2021,,United Kingdom,426,"2886,66"
C538375,12/12/2020,17126,United Kingdom,-1,"-9,95"
557315,19/6/2021,15535,United Kingdom,38,"125,01"
569319,3/10/2021,14290,United Kingdom,448,"728,50"
552491,9/5/2021,17033,United Kingdom,66,"300,30"
566395,12/9/2021,14952,United Kingdom,164,"683,80"
556915,15/6/2021,15036,United Kingdom,86,"192,54"
565870,7/9/2021,16828,United Kingdom,1,"15,00"
551860,4/5/2021,15508,United Kingdom,32,"110,64"
569263,3/10/2021,18102,United Kingdom,1702,"4849,10"
547872,27/3/2021,16777,United Kingdom,50,"177,25"
577060,17/11/2021,14397,United Kingdom,92,"131,80"
542277,27/1/2021,14440,United Kingdom,191,"529,01"
543117,3/2/2021,12464,Belgium,21,"213,90"
537246,6/12/2020,12808,Portugal,53,"129,40"
579442,29/11/2021,15152,United Kingdom,88,"262,80"
C576858,16/11/2021,17183,United Kingdom,-2,"-22,90"
548728,4/4/2021,13198,United Kingdom,835,"903,01"
565202,1/9/2021,14482,United Kingdom,123,"227,85"
C578377,24/11/2021,14277,France,-360,"-259,20"
562015,1/8/2021,17615,United Kingdom,30,"57,30"
546388,11/3/2021,,United Kingdom,548,"2472,63"
549329,8/4/2021,,United Kingdom,-1,"0,00"
552867,12/5/2021,15513,United Kingdom,292,"1105,00"
564480,25/8/2021,17656,United Kingdom,240,"318,92"
540383,6/1/2021,16422,United Kingdom,203,"406,77"
550052,14/4/2021,17068,United Kingdom,198,"422,55"
536381,1/12/2020,15311,United Kingdom,198,"449,98"
557964,24/6/2021,15498,United Kingdom,165,"272,26"
549164,6/4/2021,,United Kingdom,-75,"0,00"
C538726,14/12/2020,13078,United Kingdom,-1,"-2,95"
570482,10/10/2021,17459,United Kingdom,227,"300,39"
545463,3/3/2021,13784,United Kingdom,57,"96,75"
569491,4/10/2021,14056,United Kingdom,240,"528,68"
567381,20/9/2021,17450,United Kingdom,6760,"22104,80"
569212,2/10/2021,15164,United Kingdom,217,"474,87"
549906,12/4/2021,14998,United Kingdom,105,"183,64"
569897,6/10/2021,17813,United Kingdom,595,"1044,09"
542694,31/1/2021,12908,United Kingdom,600,"318,00"
551817,4/5/2021,17974,United Kingdom,87,"172,77"
569241,3/10/2021,14488,United Kingdom,799,"1064,28"
545414,2/3/2021,12980,United Kingdom,24,"838,80"
C540380,6/1/2021,16094,United Kingdom,-12,"-24,70"
553039,13/5/2021,16422,United Kingdom,409,"600,63"
572229,21/10/2021,14329,United Kingdom,574,"1161,36"
536500,1/12/2020,17377,United Kingdom,102,"223,90"
568551,27/9/2021,14883,United Kingdom,250,"184,21"
553151,13/5/2021,13089,United Kingdom,416,"692,96"
578155,23/11/2021,12748,United Kingdom,73,"176,94"
541008,13/1/2021,17848,United Kingdom,68,"72,26"
C571750,19/10/2021,12744,Singapore,-2,"-6068,06"
574951,8/11/2021,15763,United Kingdom,84,"564,43"
C541688,20/1/2021,12683,France,-4,"-43,80"
563707,18/8/2021,16626,United Kingdom,50,"137,30"
541678,20/1/2021,17771,United Kingdom,110,"115,80"
542881,1/2/2021,14587,United Kingdom,58,"150,20"
580879,6/12/2021,17346,United Kingdom,66,"137,09"
579962,1/12/2021,14243,United Kingdom,66,"107,42"
561037,24/7/2021,12472,Germany,472,"612,10"
547664,24/3/2021,13069,United Kingdom,398,"273,98"
C571543,17/10/2021,17677,United Kingdom,-6,"-24,90"
544922,24/2/2021,15847,United Kingdom,348,"180,68"
541756,21/1/2021,12664,Finland,164,"661,58"
578531,24/11/2021,17364,United Kingdom,205,"250,26"
537896,9/12/2020,18071,United Kingdom,157,"258,95"
549949,13/4/2021,13208,United Kingdom,148,"205,28"
577812,22/11/2021,16956,United Kingdom,114,"308,74"
538106,9/12/2020,17950,United Kingdom,57,"72,82"
557297,19/6/2021,12421,Spain,145,"239,35"
C537820,8/12/2020,16016,United Kingdom,-1,"-8,50"
550360,18/4/2021,14978,United Kingdom,84,"394,83"
547843,27/3/2021,18273,United Kingdom,20,"51,00"
551660,3/5/2021,15271,United Kingdom,54,"106,66"
C548469,31/3/2021,14543,United Kingdom,-30,"-283,21"
562418,4/8/2021,16572,United Kingdom,176,"367,32"
580820,6/12/2021,13685,United Kingdom,2,"3,20"
554678,25/5/2021,,United Kingdom,-30,"0,00"
568990,29/9/2021,15933,United Kingdom,271,"316,46"
577024,17/11/2021,14704,United Kingdom,107,"159,65"
C559498,8/7/2021,15078,United Kingdom,-4,"-14,06"
C566758,14/9/2021,14292,United Kingdom,-4,"-13,00"
564739,28/8/2021,16931,United Kingdom,81,"174,83"
551057,26/4/2021,16942,United Kingdom,138,"285,04"
571032,13/10/2021,13827,United Kingdom,46,"111,29"
C554361,24/5/2021,17811,United Kingdom,-1,"-4,95"
543919,14/2/2021,13157,United Kingdom,190,"197,82"
571506,17/10/2021,15355,United Kingdom,21,"126,25"
570860,12/10/2021,,United Kingdom,44,"0,00"
570679,11/10/2021,17769,United Kingdom,132,"376,90"
578211,23/11/2021,12748,United Kingdom,343,"319,71"
558875,4/7/2021,13301,United Kingdom,81,"153,13"
548796,4/4/2021,15752,United Kingdom,340,"403,78"
572756,25/10/2021,15482,United Kingdom,384,"360,00"
561109,25/7/2021,15218,United Kingdom,212,"298,20"
546365,11/3/2021,12520,Germany,618,"987,42"
551292,27/4/2021,14298,United Kingdom,362,"431,74"
C572473,24/10/2021,18188,United Kingdom,-1,"-2,55"
580173,2/12/2021,18282,United Kingdom,28,"77,84"
554035,20/5/2021,16187,United Kingdom,26,"63,90"
559360,7/7/2021,14657,United Kingdom,68,"114,54"
577361,18/11/2021,13012,United Kingdom,4,"15,00"
543382,7/2/2021,14030,United Kingdom,225,"307,23"
C566185,9/9/2021,18167,United Kingdom,-4,"-13,15"
553935,20/5/2021,15856,United Kingdom,615,"772,57"
556579,13/6/2021,15069,United Kingdom,520,"1109,53"
544410,18/2/2021,,United Kingdom,-741,"0,00"
552549,10/5/2021,15674,United Kingdom,1,"334,71"
563468,16/8/2021,16168,United Kingdom,16,"65,20"
543267,4/2/2021,,United Kingdom,3,"0,00"
565218,1/9/2021,12739,United Arab Emirates,485,"975,54"
565289,2/9/2021,14911,EIRE,163,"749,13"
554371,24/5/2021,17659,United Kingdom,451,"595,29"
560779,21/7/2021,,United Kingdom,129,"895,16"
548326,30/3/2021,15424,United Kingdom,168,"189,84"
543800,13/2/2021,17282,United Kingdom,617,"741,85"
576539,15/11/2021,13058,United Kingdom,26,"133,70"
560732,20/7/2021,14056,United Kingdom,196,"341,03"
569641,5/10/2021,12841,United Kingdom,119,"196,65"
C546975,18/3/2021,,United Kingdom,-1,"-19,05"
547931,28/3/2021,12594,Italy,1,"28,00"
548359,30/3/2021,14828,United Kingdom,696,"493,92"
547062,20/3/2021,16728,United Kingdom,160,"224,49"
561480,27/7/2021,,United Kingdom,-12,"0,00"
552233,6/5/2021,17068,United Kingdom,25,"112,05"
541615,20/1/2021,16395,United Kingdom,132,"149,42"
558620,30/6/2021,15584,United Kingdom,49,"154,65"
580975,6/12/2021,12989,United Kingdom,24,"61,20"
551470,28/4/2021,16782,United Kingdom,44,"112,96"
561396,27/7/2021,13458,United Kingdom,512,"794,58"
C550534,19/4/2021,14326,United Kingdom,-4,"-17,00"
C568689,28/9/2021,17841,United Kingdom,-10,"-15,35"
C536757,2/12/2020,15838,United Kingdom,-9360,"-280,80"
537955,9/12/2020,16782,United Kingdom,89,"371,70"
580356,2/12/2021,18109,United Kingdom,2,"15,00"
563011,11/8/2021,16283,United Kingdom,46,"109,98"
554816,26/5/2021,17550,United Kingdom,22,"100,44"
575188,9/11/2021,16759,United Kingdom,120,"310,90"
574685,6/11/2021,17581,United Kingdom,86,"174,90"
546653,15/3/2021,,United Kingdom,77,"549,52"
554524,24/5/2021,14738,United Kingdom,12,"17,40"
547358,22/3/2021,15998,United Kingdom,643,"918,83"
540181,5/1/2021,13199,United Kingdom,216,"199,44"
568954,29/9/2021,13576,United Kingdom,176,"502,44"
C571319,17/10/2021,17164,United Kingdom,-1,"-0,95"
580294,2/12/2021,17364,United Kingdom,137,"271,99"
578296,23/11/2021,16653,United Kingdom,24,"94,80"
563425,16/8/2021,15140,United Kingdom,343,"566,76"
C539499,20/12/2020,15312,United Kingdom,-3,"-3,75"
568685,28/9/2021,16394,United Kingdom,612,"308,76"
565437,4/9/2021,17050,United Kingdom,261,"568,25"
579534,30/11/2021,13784,United Kingdom,36,"38,16"
549979,13/4/2021,17511,United Kingdom,20,"31,00"
562039,2/8/2021,12593,France,52,"85,80"
575889,11/11/2021,16433,United Kingdom,106,"184,26"
C553502,17/5/2021,17677,United Kingdom,-5,"-18,75"
556253,9/6/2021,17652,United Kingdom,30,"185,80"
563201,14/8/2021,13838,United Kingdom,33,"93,16"
569910,6/10/2021,17139,United Kingdom,570,"1077,75"
544911,24/2/2021,16838,United Kingdom,93,"392,12"
561857,29/7/2021,13004,United Kingdom,246,"308,44"
550815,20/4/2021,,United Kingdom,8,"0,00"
563840,19/8/2021,14712,United Kingdom,102,"115,72"
570488,10/10/2021,14096,United Kingdom,779,"3380,86"
556780,14/6/2021,14524,United Kingdom,107,"275,14"
574838,7/11/2021,12484,Spain,5,"140,00"
536861,3/12/2020,12427,Germany,79,"303,50"
581467,8/12/2021,13077,United Kingdom,256,"151,83"
C566165,9/9/2021,14911,EIRE,-11,"-75,85"
559883,13/7/2021,14397,United Kingdom,82,"56,18"
570875,12/10/2021,12667,Finland,395,"620,13"
540859,12/1/2021,17965,United Kingdom,181,"438,67"
562210,3/8/2021,13486,United Kingdom,389,"617,45"
546673,15/3/2021,,United Kingdom,48,"0,00"
563836,19/8/2021,15938,United Kingdom,48,"69,28"
538533,13/12/2020,14796,United Kingdom,238,"357,61"
556266,9/6/2021,13900,United Kingdom,1,"8,50"
C579532,30/11/2021,12494,France,-5,"-57,80"
560282,18/7/2021,14758,United Kingdom,100,"277,12"
536942,3/12/2020,,United Kingdom,15,"0,00"
536609,2/12/2020,17850,United Kingdom,88,"244,46"
572277,23/10/2021,16768,United Kingdom,108,"191,60"
578306,23/11/2021,17410,United Kingdom,150,"236,34"
571044,13/10/2021,14421,United Kingdom,171,"357,93"
561664,28/7/2021,15189,United Kingdom,264,"569,04"
545466,3/3/2021,18102,United Kingdom,200,"1396,00"
546142,9/3/2021,,United Kingdom,-1100,"0,00"
576410,15/11/2021,,United Kingdom,-16,"0,00"
577491,20/11/2021,14595,United Kingdom,49,"125,99"
578140,23/11/2021,14646,Netherlands,5760,"7952,68"
570638,11/10/2021,17888,United Kingdom,185,"250,90"
549847,12/4/2021,15358,United Kingdom,505,"362,26"
570503,11/10/2021,17965,United Kingdom,65,"48,46"
578809,25/11/2021,13048,United Kingdom,281,"460,86"
553735,19/5/2021,14735,United Kingdom,20,"36,00"
567854,22/9/2021,14038,United Kingdom,264,"473,96"
568301,26/9/2021,16383,United Kingdom,177,"358,90"
566602,13/9/2021,,United Kingdom,393,"1433,66"
543199,4/2/2021,13102,United Kingdom,118,"195,06"
568706,28/9/2021,14911,EIRE,59,"329,75"
559708,12/7/2021,13549,United Kingdom,57,"116,55"
566926,15/9/2021,17402,United Kingdom,48,"115,20"
C552936,12/5/2021,13113,United Kingdom,-6,"-51,00"
546002,8/3/2021,,United Kingdom,1,"2,55"
578010,22/11/2021,15971,United Kingdom,100,"204,00"
C568532,27/9/2021,14356,United Kingdom,-7,"-18,99"
537301,6/12/2020,15860,United Kingdom,72,"102,66"
578817,25/11/2021,16764,United Kingdom,128,"275,62"
541851,23/1/2021,17841,United Kingdom,52,"105,34"
559152,6/7/2021,14214,United Kingdom,53,"76,95"
571674,18/10/2021,,United Kingdom,100,"0,00"
C572531,24/10/2021,13269,United Kingdom,-2,"-1,66"
549456,8/4/2021,,United Kingdom,-6,"0,00"
556885,15/6/2021,18073,United Kingdom,6,"17,70"
563853,19/8/2021,12560,Germany,8,"144,00"
C561613,28/7/2021,14194,United Kingdom,-6,"-28,20"
C569992,6/10/2021,16133,United Kingdom,-48,"-79,20"
567168,18/9/2021,14878,United Kingdom,67,"110,69"
C569485,4/10/2021,12705,Germany,-3,"-7,05"
545011,25/2/2021,13666,United Kingdom,13,"43,65"
540701,11/1/2021,15640,United Kingdom,348,"602,44"
575332,9/11/2021,13209,United Kingdom,48,"85,92"
573325,30/10/2021,15370,United Kingdom,28,"313,80"
537618,7/12/2020,15061,United Kingdom,956,"2022,16"
539740,21/12/2020,,United Kingdom,136,"1041,32"
556684,14/6/2021,12901,United Kingdom,12,"83,40"
557676,22/6/2021,15804,United Kingdom,314,"600,03"
549910,12/4/2021,16697,United Kingdom,27,"112,75"
561490,27/7/2021,,United Kingdom,3,"0,00"
567897,22/9/2021,12364,Belgium,181,"79,80"
537780,8/12/2020,17324,United Kingdom,51,"127,05"
543826,14/2/2021,,United Kingdom,325,"1434,66"
555093,31/5/2021,12720,Germany,32,"74,96"
547923,28/3/2021,14344,United Kingdom,23,"82,55"
C556457,10/6/2021,15856,United Kingdom,-7,"-49,35"
542549,28/1/2021,15696,United Kingdom,4,"19,80"
573928,2/11/2021,16839,United Kingdom,365,"599,25"
C545689,6/3/2021,16033,United Kingdom,-2,"-5,64"
C540030,4/1/2021,16029,United Kingdom,-24,"-90,00"
556910,15/6/2021,12748,United Kingdom,859,"873,87"
580026,1/12/2021,17381,United Kingdom,360,"308,16"
558447,29/6/2021,15311,United Kingdom,480,"856,32"
C565323,2/9/2021,14606,United Kingdom,-3,"-12,65"
549428,8/4/2021,15815,United Kingdom,192,"453,00"
536639,2/12/2020,15111,United Kingdom,106,"288,50"
544423,18/2/2021,12553,France,15,"6,30"
536977,3/12/2020,17954,United Kingdom,60,"108,78"
C564490,25/8/2021,13266,United Kingdom,-3,"-2,73"
572121,20/10/2021,17092,United Kingdom,524,"788,11"
570245,9/10/2021,14415,United Kingdom,141,"281,11"
544673,22/2/2021,13421,United Kingdom,495,"825,04"
577263,18/11/2021,,United Kingdom,66,"0,00"
561086,25/7/2021,,United Kingdom,-530,"0,00"
558741,1/7/2021,,United Kingdom,-1,"0,00"
548662,1/4/2021,,United Kingdom,-180,"0,00"
539951,23/12/2020,,United Kingdom,7,"33,15"
551323,27/4/2021,,United Kingdom,-9,"0,00"
543653,11/2/2021,14796,United Kingdom,188,"354,11"
549559,10/4/2021,12447,Belgium,190,"476,49"
549238,7/4/2021,14667,United Kingdom,205,"388,77"
564479,25/8/2021,12682,France,206,"470,40"
552968,12/5/2021,16184,United Kingdom,26,"148,22"
537655,7/12/2020,15081,United Kingdom,57,"111,15"
551851,4/5/2021,17511,United Kingdom,200,"997,50"
570088,7/10/2021,16764,United Kingdom,95,"237,86"
